"Player";"Position";"Team"
"Stanley, Logan";"D";"WPG"
"Stanton, Ryan";"D";"COL"
"Stastny, Paul";"C";"STL"
"Stastny, Yan";"C";"STL"
"Stecher, Troy";"D";"VAN"
"Steel, Sam";"C";"ANA"
"Steen, Alexander";"LW";"STL"
"Stempniak, Lee";"RW";"CAR"
"Stepan, Derek";"C";"NYR"
"Stephenson, Chandler";"C";"WAS"
"Sterling, Brett";"LW";"STL"
"Stevens, Colin";"G";"FLA"
"Stewart, Chris";"RW";"MIN"
"Stillman, Riley";"D";"FLA"
"Stolarz, Anthony";"G";"PHI"
"Stoll, Jarret";"C";"CBS"
"Stollery, Karl";"D";"NJD"
"Stone, Mark";"RW";"OTT"
"Stone, Michael";"D";"ARI"
"Stoner, Clayton";"D";"ANA"
"Stortini, Zack";"RW";"OTT"
"Stoykewych, Peter";"D";"WPG"
"Strait, Brian";"D";"WPG"
"Straka, Petr";"RW";"PHI"
"Stralman, Anton";"D";"TAM"
"Stransky, Matej";"RW";"DAL"
"Street, Ben";"RW";"DET"
"Streit, Mark";"D";"PHI"
"Strome, Dylan";"C";"ARI"
"Strome, Ryan";"C";"NYI"
"Stromwall, Malte";"C";"NYR"
"Stuart, Mark";"D";"WPG"
"Subban, Jordan";"D";"VAN"
"Subban, Malcolm";"G";"BOS"
"Subban, P.K.";"D";"NSH"
"Summers, Chris";"D";"NYR"
"Sundher, Kevin";"C";"PHI"
"Sundqvist, Oskar";"C";"PIT"
"Sustr, Andrej";"D";"TAM"
"Suter, Ryan";"D";"MIN"
"Sutter, Brandon";"C";"VAN"
"Sutter, Brett";"C";"LAK"
"Sutter, Brody";"C";"CAR"
"Svechnikov, Evgeny";"LW";"DET"
"Svedberg, Viktor";"D";"CHI"
"Swavely, Steven";"C";"PHI"
"Talbot, Cam";"G";"EDM"
"Tallas, Robb";"G";"FLA"
"Tambellini, Adam";"C";"NYR"
"Tanev, Brandon";"LW";"WPG"
"Tanev, Chris";"D";"VAN"
"Tangradi, Eric";"LW";"DET"
"Tansey, Kevin";"D";"STL"
"Taormina, Matt";"D";"TAM"
"Tarasenko, Vladimir";"RW";"STL"
"Tarnasky, Nick";"C";"ANA"
"Tatar, Tomas";"LW";"DET"
"Tavares, John";"C";"NYI"
"Tennyson, Matt";"D";"CAR"
"Teravainen, Teuvo";"LW";"CAR"
"Terry, Chris";"LW";"MTL"
"Theodore, Shea";"D";"ANA"
"Thomas, Christian";"RW";"WAS"
"Thompson, Nate";"C";"ANA"
"Thompson, Paul";"LW";"FLA"
"Thomson, Ben";"LW";"NJD"
"Thorburn, Chris";"RW";"WPG"
"Thornton, Joe";"C";"SJS"
"Thornton, Shawn";"RW";"FLA"
"Tierney, Chris";"C";"SJS"
"Tinordi, Jarred";"D";"ARI"
"Tkachuk, Matthew";"LW";"CGY"
"Tlusty, Jiri";"LW";"COL"
"Toews, Devon";"D";"NYI"
"Toews, Jonathan";"C";"CHI"
"Toffoli, Tyler";"C";"LAK"
"Tokarski, Dustin";"G";"ANA"
"Tolchinsky, Sergei";"LW";"CAR"
"Tootoo, Jordin";"RW";"CHI"
"Torres, Raffi";"LW";"CAR"
"Treutle, Niklas";"G";"ARI"
"Trocheck, Vincent";"C";"FLA"
"Tropp, Corey";"RW";"ANA"
"Trotman, Zach";"D";"LAK"
"Trouba, Jacob";"D";"WPG"
"Tryamkin, Nikita";"D";"VAN"
"Tuch, Alex";"RW";"MIN"
"Turgeon, Dominic";"C";"DET"
"Turris, Kyle";"C";"OTT"
"Tuulola, Eetu";"RW";"CGY"
"Twarynski, Carsen";"LW";"PHI"
"Tyutin, Fedor";"D";"COL"
"Ullmark, Linus";"G";"BUF"
"Ully, Cole";"LW";"DAL"
"Upshall, Scottie";"RW";"STL"
"Valiev, Rinat";"D";"TOR"
"Valleau, Nolan";"D";"CHI"
"Vande Sompel, Mitch";"D";"NYI"
"VandeVelde, Chris";"C";"PHI"
"Vanecek, Vitek";"G";"WAS"
"Vanek, Thomas";"LW";"DET"
"Varlamov, Semyon";"G";"COL"
"Varone, Phil";"C";"OTT"
"Vasilevskiy, Andrei";"G";"TAM"
"Vatanen, Sami";"D";"ANA"
"Vatrano, Frank";"C";"BOS"
"Vaughan, Scooter";"RW";"STL"
"Vay, Adam";"G";"MIN"
"Verhaeghe, Carter";"C";"NYI"
"Vermette, Antoine";"C";"ANA"
"Vermin, Joel";"RW";"TAM"
"Versteeg, Kris";"RW";"EDM"
"Vesce, Ryan";"RW";"EDM"
"Vesey, Jimmy";"LW";"NYR"
"Vey, Linden";"RW";"CGY"
"Virtanen, Jake";"RW";"VAN"
"Visentin, Mark";"G";"NSH"
"Vitale, Joe";"C";"DET"
"Vladar, Daniel";"G";"BOS"
"Vlasic, Marc-Edouard";"D";"SJS"
"Voracek, Jakub";"RW";"PHI"
"Vrana, Jakub";"C";"WAS"
"Vrbata, Radim";"RW";"ARI"
"van Riemsdyk, James";"LW";"TOR"
"van Riemsdyk, Trevor";"D";"CHI"
"Wagner, Chris";"RW";"ANA"
"Walcott, Daniel";"D";"TAM"
"Walker, Nathan";"LW";"WAS"
"Wallmark, Lucas";"C";"CAR"
"Ward, Cam";"G";"CAR"
"Ward, Joel";"RW";"SJS"
"Warner, Hunter";"D";"MIN"
"Warsofsky, David";"D";"PIT"
"Watson, Austin";"LW";"NSH"
"Weal, Jordan";"C";"PHI"
"Weber, Mike";"D";"STL"
"Weber, Shea";"D";"MTL"
"Weber, Yannick";"D";"NSH"
"Wedgewood, Scott";"G";"NJD"
"Weegar, Mackenzie";"D";"FLA"
"Weise, Dale";"RW";"PHI"
"Welinski, Andy";"D";"ANA"
"Wellman, Casey";"C";"NYR"
"Welsh, Jeremy";"C";"STL"
"Wennberg, Alexander";"C";"CBS"
"Werenski, Zach";"D";"CBS"
"Wesley, Josh";"D";"CAR"
"Wheeler, Blake";"RW";"WPG"
"White, Colton";"D";"NJD"
"White, Jordan";"G";"SJS"
"White, Matt";"LW";"NSH"
"White, Ryan";"C";"ARI"
"Whitney, Joe";"RW";"COL"
"Wideman, Alex";"LW";"OTT"
"Wideman, Chris";"D";"OTT"
"Wideman, Dennis";"D";"CGY"
"Wiercioch, Patrick";"D";"COL"
"Wilcox, Adam";"G";"TAM"
"Will, Roman";"G";"COL"
"Willcox, Reece";"D";"PHI"
"Williams, Justin";"RW";"WAS"
"Williams, Stephon";"G";"NYI"
"Wilson, Colin";"C";"NSH"
"Wilson, Garrett";"LW";"PIT"
"Wilson, Scott";"C";"PIT"
"Wilson, Tom";"RW";"WAS"
"Wingels, Tommy";"C";"SJS"
"Winnik, Daniel";"RW";"WAS"
"Winquist, Josh";"LW";"NYI"
"Wisniewski, James";"D";"TAM"
"Witkowski, Luke";"D";"TAM"
"Wood, Kyle";"D";"ARI"
"Wood, Miles";"LW";"NJD"
"Wood, Miles";"LW";"NJD"
"Woods, Brendan";"LW";"CAR"
"Wotherspoon, Parker";"D";"NYI"
"Wotherspoon, Tyler";"D";"CGY"
"Yakupov, Nail";"RW";"EDM"
"Yan, Dennis";"LW";"TAM"
"Yandle, Keith";"D";"FLA"
"Yevenko, Oleg";"D";"CBS"
"Zaar, Daniel";"RW";"CBS"
"Zacha, Pavel";"C";"NJD"
"Zadorov, Nikita";"D";"COL"
"Zaitsev, Nikita";"D";"TOR"
"Zajac, Travis";"C";"NJD"
"Zalewski, Mike";"LW";"VAN"
"Zatkoff, Jeff";"G";"LAK"
"Zboril, Jakub";"D";"BOS"
"Zengerle, Mark";"C";"PHI"
"Zetterberg, Henrik";"LW";"DET"
"Zibanejad, Mika";"C";"NYR"
"Zolnierczyk, Harry";"RW";"NSH"
"Zuccarello, Mats";"RW";"NYR"
"Zucker, Jason";"LW";"MIN"
"Zykov, Valentin";"RW";"CAR"
